DateFiled,TallyDate,City,State,RTW,MedianIncome,MinWage,InequalityIndex,UnionMembership,White,Black,Indigenous,Asian,PacificIslander,Other,Mixed,Latino,DemVotes,MarginShift,Immigrant,Address,Status,Case Name,Labor Union,Ballot Type,IsInitial,IsRevised,VotesFor,VotesAgainst,PercentVoters,NumEligibleVoters,success,Case
7/18/2022,9/29/2022,Westlake,OH,0,"92,917.00",9,0.4651,12.8,0.7589,0.1235,0.0016,0.0251,0.0004,0.0038,0.0425,0.0442,0.45,0.02,4.8,"269 Main Street, Westlake, Ohio",Unionized,Starbucks Corporation,Chicago and Midwest Regional Joint Board Workers United/Service Employees International Union,Initial,1,0,7,2,0.5625,16,1,08-RC-299575
7/21/2022,9/12/2022,Mount Pleasant,MI,0,"39,485.00",10,0.4634,14,0.724,0.1348,0.0047,0.033,0.0003,0.0037,0.0436,0.056,0.51,0.02,7,"5655 Pickard Road, Mount Pleasant, Michigan",Unionized,Starbucks Corporation,Chicago & Midwest Regional Joint Board of Workers United/ SEIU,Initial,1,0,10,1,0.4782608696,23,1,07-RC-299855
7/22/2022,10/11/2022,Santa Maria,CA,0,"67,634.00",15,0.4866,16.1,0.3469,0.0536,0.0039,0.1512,0.0035,0.0057,0.0412,0.394,0.64,0.02,26.9,"2430 S. Broadway, Santa Maria, CA",Unionized,Starbucks Corporation,WORKERS UNITED,Initial,1,0,14,4,0.5806451613,31,1,31-RC-300025
7/29/2022,10/7/2022,Bloomfield,MI,0,"188,828.00",10,0.4634,14,0.724,0.1348,0.0047,0.033,0.0003,0.0037,0.0436,0.056,0.51,0.02,7,"6420 Telegraph Road, Bloomfield Township, Michigan",Unionized,Starbucks Corporation,Workers United,Initial,1,0,7,2,0.75,12,1,07-RC-300425
8/5/2022,9/27/2022,Greeley,CO,0,"57,537.00",13,0.4548,6.7,0.6513,0.0383,0.0058,0.0338,0.0016,0.0051,0.0452,0.2188,0.55,0.03,9.5,,Unionized,Starbucks Corporation,"Chicago & Midwest Regional Joint Board, Workers United/SEIU",Initial,1,0,20,1,0.7777777778,27,1,27-RC-300862
8/9/2022,10/19/2022,Denison,TX,1,"50,701.00",7,0.4753,4.1,0.3975,0.1182,0.0029,0.0536,0.001,0.0039,0.0304,0.3926,0.47,0.02,17.2,"3121 Regency Lane, Denison, TX",Unionized,STARBUCKS CORPORATION,WORKERS UNITED,Initial,1,0,8,6,0.7368421053,19,1,16-RC-301056
8/11/2022,10/25/2022,Philadelphia,PA,0,"49,127.00",7,0.4745,12.7,0.7347,0.1053,0.0012,0.039,0.0002,0.0042,0.0347,0.0807,0.50,0.01,7.2,"2201 South Street, Philadelphia, Pennsylvania",Unionized,Starbucks Corporation,Workers United,Initial,1,0,6,4,0.625,16,1,04-RC-301198
8/22/2022,9/30/2022,Washington,DC,0,"93,547.00",15,0.5115,9.1,0.3796,0.4091,0.0019,0.0481,0.0005,0.0054,0.0428,0.1126,0.92,0.03,13.9,"1429 P Street NW, Washington",Unionized,Starbucks Corporation,"Mid-Atlantic Regional Joint Board, Workers United a/w Service Employees International Union",Initial,1,0,10,6,1,16,1,05-RC-301836
8/23/2022,10/17/2022,Portland,ME,0,"61,695.00",13,0.449,9.2,0.9016,0.0184,0.0054,0.0122,0.0003,0.0033,0.0393,0.0195,0.45,0.03,3.5,"176 Middle Street, Portland, Maine",Unionized,Starbucks Corporation,WORKERS UNITED,Initial,1,0,10,3,0.8125,16,1,01-RC-301879
8/29/2022,10/21/2022,Boston,MA,0,"76,298.00",14,0.4803,12.7,0.6755,0.065,0.0013,0.0718,0.0002,0.0131,0.0467,0.1263,0.66,0.02,17.4,"75-101 Federal Street, Boston, MA",Unionized,Starbucks Corporation,WORKERS UNITED,Initial,1,0,5,0,0.625,8,1,01-RC-302289
9/1/2022,10/18/2022,Victor,NY,0,"84,000.00",13,0.5149,20.7,0.5247,0.1366,0.0027,0.0949,0.0003,0.0098,0.0357,0.1954,0.61,0.01,22.8,"7979 Pittsford Victor Road, in Victor, New York",Unionized,Starbucks Corporation,"Rochester Regional Joint Board, Workers United",Initial,1,0,8,0,0.6153846154,13,1,03-RC-302475
9/2/2022,10/18/2022,Breckenridge,CO,0,"91,299.00",13,0.4548,6.7,0.6513,0.0383,0.0058,0.0338,0.0016,0.0051,0.0452,0.2188,0.55,0.03,9.5,,Voted Failed,Starbucks Corporation,"Chicago & Midwest Regional Joint Board, Workers United/SEIU",Initial,1,0,5,7,0.8571428571,14,0,27-RC-302626
9/9/2022,10/19/2022,Abington,PA,0,"98,204.00",7,0.4745,12.7,0.7347,0.1053,0.0012,0.039,0.0002,0.0042,0.0347,0.0807,0.50,0.01,7.2,"789 Huntingdon Pike, Abington, Pennsylvania",Voted Failed,Starbucks Corporation,WORKERS UNITED,Initial,1,0,7,11,0.8181818182,22,0,04-RC-303151
9/12/2022,10/28/2022,Albany,NY,0,"48,512.00",13,0.5149,20.7,0.5247,0.1366,0.0027,0.0949,0.0003,0.0098,0.0357,0.1954,0.61,0.01,22.8,"62 New Scotland Avenue, Albany, New York",Unionized,Starbucks Corporation,"Rochester Regional Joint Board, Workers United",Initial,1,0,15,3,0.72,25,1,03-RC-303114
9/12/2022,10/21/2022,Santa Clara,CA,0,"136,870.00",15,0.4866,16.1,0.3469,0.0536,0.0039,0.1512,0.0035,0.0057,0.0412,0.394,0.64,0.02,26.9,71 Washington,Unionized,Starbucks Corporation,WORKERS UNITED,Initial,1,0,10,5,1,15,1,32-RC-303284
9/15/2022,10/20/2022,Easton,PA,0,"55,201.00",7,0.4745,12.7,0.7347,0.1053,0.0012,0.039,0.0002,0.0042,0.0347,0.0807,0.50,0.01,7.2,"3712 Nazareth Rd., Easton, Pennsylvania",Unionized,Starbucks Corporation,Workers United,Initial,1,0,16,1,0.85,20,1,04-RC-303427
9/16/2022,10/25/2022,Chicago,IL,0,"62,097.00",12,0.48,13.1,0.5832,0.1386,0.0013,0.0583,0.0002,0.0035,0.0324,0.1824,0.58,0.02,14.1,"1601 W Irving Park Rd., Chicago, Illinois",Unionized,Starbucks Corporation,"Chicago & Midwest Regional Joint Board, Workers United/SEIU",Initial,1,0,11,1,0.8,15,1,13-RC-303517
9/19/2022,11/18/2022,Seattle,WA,0,"97,185.00",14,0.4577,18,0.6384,0.0384,0.0118,0.0938,0.0081,0.0056,0.0663,0.1375,0.58,0.03,14.7,"1144 Elliott A venue W., in Seattle, Washington",Unionized,Starbucks Corporation,Workers United,Initial,1,0,16,7,0.8518518519,27,1,19-RC-303680
9/22/2022,12/5/2022,Elmhurst,IL,0,"123,869.00",12,0.48,13.1,0.5832,0.1386,0.0013,0.0583,0.0002,0.0035,0.0324,0.1824,0.58,0.02,14.1,"624 N York Street, Elmhurst, Illinois",Unionized,Starbucks Corporation,"Chicago & Midwest Regional Joint Board, Workers United/SEIU",Initial,1,0,18,5,0.8846153846,26,1,13-RC-303877
9/22/2022,11/4/2022,Shavano Park,TX,1,"198,295.00",7,0.4753,4.1,0.3975,0.1182,0.0029,0.0536,0.001,0.0039,0.0304,0.3926,0.47,0.02,17.2,"16852 NW Military Hwy, San Antonio, TX",Unionized,STARBUCKS CORPORATION,WORKERS UNITED,Initial,1,0,15,8,0.92,25,1,16-RC-303916
9/29/2022,11/8/2022,Arlington,VA,1,"122,604.00",11,0.469,3.7,0.586,0.1828,0.0022,0.0707,0.0007,0.0053,0.0469,0.1053,0.54,0.02,12.5,"16, 2022. Excluded: Store Managers, office clericals, guards and supervisors as defined by the Act. OTHERS PERMI",Unionized,Starbucks Corporation,"Mid-Atlantic Regional Joint Board, Workers United",Initial,1,0,8,2,0.8333333333,12,1,05-RC-304319
9/30/2022,11/4/2022,Philadelphia,PA,0,"49,127.00",7,0.4745,12.7,0.7347,0.1053,0.0012,0.039,0.0002,0.0042,0.0347,0.0807,0.50,0.01,7.2,"490 N. Broad Street, Philadelphia, Pennsylvania",Unionized,Starbucks Corporation,"Philadelphia Joint Board, Workers United",Initial,1,0,11,8,0.8636363636,22,1,04-RC-304399
10/6/2022,11/14/2022,Fayetteville,AR,1,"47,350.00",11,0.475,4.9,0.6852,0.1494,0.0068,0.017,0.0047,0.0027,0.0489,0.0853,0.35,0.03,4.8,"3500 Black Forest Drive, #1, Fayetteville, Arkansas",Unionized,Starbucks Corporation,Workers United,Initial,1,0,11,9,0.8695652174,23,1,15-RC-304743
10/6/2022,11/18/2022,Seaside,CA,0,"68,399.00",15,0.4866,16.1,0.3469,0.0536,0.0039,0.1512,0.0035,0.0057,0.0412,0.394,0.64,0.02,26.9,"1742 Fremont Blvd. Seaside, CA",Open,Starbucks Corporation,Workers United,Initial,1,0,8,11,0.8260869565,23,0,32-RC-304809
10/11/2022,11/21/2022,Apache Junction,AZ,1,"46,708.00",13,0.4591,5.5,0.5337,0.0443,0.0369,0.0348,0.002,0.0044,0.0373,0.3065,0.49,0.02,13.4,"2580 W Apache Trail, Apache Junction, Arizona",Voted Failed,Starbucks Corporation,Workers United a/w Service Employees International Union,Initial,1,0,10,15,0.9259259259,27,0,28-RC-305219
10/11/2022,11/29/2022,Green Bay,WI,1,"52,214.00",7,0.4391,7.1,0.7863,0.0622,0.0082,0.0296,0.0003,0.003,0.0346,0.0759,0.49,0.02,5.1,"2230 Main Street, Green Bay, Wisconsin",Unionized,Starbucks Corporation,"Chicago and Midwest Regional Joint Board, Workers United affiliated with Service Employees International Union",Initial,1,0,12,8,0.9090909091,22,1,18-RC-304934
10/14/2022,11/29/2022,Puyallup,WA,0,"76,565.00",14,0.4577,18,0.6384,0.0384,0.0118,0.0938,0.0081,0.0056,0.0663,0.1375,0.58,0.03,14.7,"5602 176th St. E., Puyallup, Washington",Voted Failed,Starbucks Corporation,Workers United,Initial,1,0,9,13,0.8148148148,27,0,19-RC-305313
10/17/2022,12/1/2022,Bellingham,WA,0,"56,198.00",14,0.4577,18,0.6384,0.0384,0.0118,0.0938,0.0081,0.0056,0.0663,0.1375,0.58,0.03,14.7,"222 36th St., Bellingham, WA",Unionized,Starbucks Corporation,Workers United,Initial,1,0,15,6,0.7777777778,27,1,19-RC-305402
10/24/2022,12/6/2022,Glenview,IL,0,"118,019.00",12,0.48,13.1,0.5832,0.1386,0.0013,0.0583,0.0002,0.0035,0.0324,0.1824,0.58,0.02,14.1,"2760 Willow Road, Glenview, Illinois",Unionized,Starbucks Corporation,"Chicago and Midwest Regional Joint Board, Workers United/SEIU",Initial,1,0,18,0,0.75,24,1,13-RC-305812
10/28/2022,12/15/2022,Accord,NY,0,"100,107.00",13,0.5149,20.7,0.5247,0.1366,0.0027,0.0949,0.0003,0.0098,0.0357,0.1954,0.61,0.01,22.8,,Open,Starbucks Corporation,Workers United NY/NJ Joint Board,Initial,1,0,13,14,0.84375,32,0,02-RC-306188
10/28/2022,12/8/2022,Chicago,IL,0,"62,097.00",12,0.48,13.1,0.5832,0.1386,0.0013,0.0583,0.0002,0.0035,0.0324,0.1824,0.58,0.02,14.1,"233 South Wacker Drive, Chicago, Illinois",Voted Failed,Starbucks Corporation,"Chicago and Midwest Regional Joint Board, Workers United/SEIU",Initial,1,0,8,9,0.8947368421,19,0,13-RC-306109
10/31/2022,12/2/2022,Whitehall,PA,0,"66,667.00",7,0.4745,12.7,0.7347,0.1053,0.0012,0.039,0.0002,0.0042,0.0347,0.0807,0.50,0.01,7.2,"2630 MacArthur Road, Whitehall, Pennsylvania",Unionized,Starbucks Corporation,Workers United,Initial,1,0,16,10,0.8666666667,30,1,04-RC-306257
11/1/2022,12/15/2022,Hillsboro,OR,0,"85,586.00",14,0.45,15.5,0.7165,0.0186,0.0099,0.0453,0.0043,0.0054,0.0611,0.1389,0.57,0.03,10.3,7399 NE,Voted Failed,Starbucks Corporation,Workers United,Initial,1,0,9,10,0.6785714286,28,0,19-RC-306378
11/7/2022,12/19/2022,Columbus,OH,0,"54,902.00",9,0.4651,12.8,0.7589,0.1235,0.0016,0.0251,0.0004,0.0038,0.0425,0.0442,0.45,0.02,4.8,"1784 N. High Street, Columbus, Ohio",Unionized,STARBUCKS CORPORATION,"Chicago & Midwest Regional Joint Board, an Affiliate of Workers United SEIU",Initial,1,0,13,5,0.4285714286,42,1,09-RC-306658
11/14/2022,1/5/2023,Alpharetta,GA,1,"119,568.00",7,0.4795,4.4,0.5006,0.306,0.0019,0.0444,0.0006,0.0052,0.0364,0.1049,0.50,0.01,10.1,"12330 Crabapple Road, Alpharetta, GA",Unionized,Starbucks Corporation,"Workers United, Southern Regional Joint Board",Initial,1,0,11,10,0.8076923077,26,1,10-RC-307050
11/15/2022,12/20/2022,Las Vegas,NV,1,"58,377.00",10,0.471,11.3,0.4593,0.094,0.0075,0.0857,0.0074,0.0055,0.0538,0.2868,0.50,0.02,19.4,"1772 S. Rainbow Blvd, Rainbow Express Village, Las Vegas, Nevada",Unionized,Starbucks Corporation,Workers United,Initial,1,0,11,7,0.8571428571,21,1,28-RC-307132
11/17/2022,1/24/2023,Boulder,CO,0,"72,279.00",13,0.4548,6.7,0.6513,0.0383,0.0058,0.0338,0.0016,0.0051,0.0452,0.2188,0.55,0.03,9.5,,Unionized,Starbucks Corporation,"Chicago and Midwest Regional Joint Board, Workers United/SEIU",Initial,1,0,13,2,0.652173913,23,1,27-RC-307323
11/17/2022,1/20/2023,Waltham,MA,0,"95,851.00",14,0.4803,12.7,0.6755,0.065,0.0013,0.0718,0.0002,0.0131,0.0467,0.1263,0.66,0.02,17.4,"12 Market Place Drive, Waltham, MA",Voted Failed,Starbucks Corporation,WORKERS UNITED A/W SEIU,Initial,1,0,8,15,0.71875,32,0,01-RC-307310
11/21/2022,1/11/2023,Louisville,KY,1,"54,929.00",7,0.4764,7.9,0.8133,0.0794,0.0018,0.0164,0.0008,0.0033,0.0389,0.0461,0.36,0.02,3.8,"972 Baxter Avenue, Louisville, Kentucky",Unionized,STARBUCKS CORPORATION,"Chicago & Midwest Regional Joint Board, an Affiliate of Workers United SEIU",Initial,1,0,14,4,0.8571428571,21,1,09-RC-307565
11/28/2022,2/16/2023,Houston,TX,1,"53,600.00",7,0.4753,4.1,0.3975,0.1182,0.0029,0.0536,0.001,0.0039,0.0304,0.3926,0.47,0.02,17.2,"6400 Fannin St, Houston, TX",Unionized,STARBUCKS CORPORATION,WORKERS UNITED,Initial,1,0,8,2,0.4347826087,23,1,16-RC-307849
11/29/2022,1/9/2023,Ashburn,VA,1,"132,582.00",11,0.469,3.7,0.586,0.1828,0.0022,0.0707,0.0007,0.0053,0.0469,0.1053,0.54,0.02,12.5,"44185 Ashbrook Marketplace Plaza, Ashburn, Virginia",Unionized,Starbucks Corporation,"Mid-Atlantic Regional Joint Board, Workers United a/w Service Employees International Union",Initial,1,0,11,5,0.9411764706,17,1,05-RC-307885
11/29/2022,1/10/2023,Kingwood,TX,1,"113,709.00",7,0.4753,4.1,0.3975,0.1182,0.0029,0.0536,0.001,0.0039,0.0304,0.3926,0.47,0.02,17.2,"30130 Rock Creek Dr, Kingwood, TX",Unionized,STARBUCKS CORPORATION,Workers United,Initial,1,0,17,8,0.9259259259,27,1,16-RC-307934
12/2/2022,1/31/2023,Portland,OR,0,"73,159.00",14,0.45,15.5,0.7165,0.0186,0.0099,0.0453,0.0043,0.0054,0.0611,0.1389,0.57,0.03,10.3,"10215 SE Stark St., Portland, OR",Unionized,Starbucks Corporation,Workers United,Initial,1,0,13,3,0.4444444444,36,1,19-RC-308209
12/5/2022,1/26/2023,Evanston,IL,0,"82,335.00",12,0.48,13.1,0.5832,0.1386,0.0013,0.0583,0.0002,0.0035,0.0324,0.1824,0.58,0.02,14.1,,Unionized,Starbucks Corporation,"Chicago and Midwest Regional Joint Board, Workers United/SEIU",Initial,1,0,12,0,0.9230769231,13,1,13-RC-308203
12/5/2022,1/12/2023,Fayetteville,AR,1,"47,350.00",11,0.475,4.9,0.6852,0.1494,0.0068,0.017,0.0047,0.0027,0.0489,0.0853,0.35,0.03,4.8,"2117 M.L.K., Blvd., Fayetteville, Arkansas",Unionized,Starbucks Corporation,Workers United,Initial,1,0,18,1,0.76,25,1,15-RC-308256
12/8/2022,1/19/2023,Skokie,IL,0,"74,725.00",12,0.48,13.1,0.5832,0.1386,0.0013,0.0583,0.0002,0.0035,0.0324,0.1824,0.58,0.02,14.1,"4999 Old Orchard Shopping Center, Skokie, IL",Unionized,Starbucks Corporation,"Chicago and Midwest Regional Joint Board, Workers United/SEIU",Initial,1,0,10,6,1,16,1,13-RC-308567
12/9/2022,1/12/2023,Bethel Park,PA,0,"84,304.00",7,0.4745,12.7,0.7347,0.1053,0.0012,0.039,0.0002,0.0042,0.0347,0.0807,0.50,0.01,7.2,"301 South Hills Village, Bethel Park, PA",Unionized,Starbucks Corporation,Workers United,Initial,1,0,6,0,0.6666666667,9,1,06-RC-308635
12/9/2022,1/15/2023,Flower Mound,TX,1,"139,703.00",7,0.4753,4.1,0.3975,0.1182,0.0029,0.0536,0.001,0.0039,0.0304,0.3926,0.47,0.02,17.2,"5871 Long Prairie Road, Flower Mound, Texas",Unionized,STARBUCKS CORPORATION,WORKERS UNITED,Initial,1,0,14,2,0.8888888889,18,1,16-RC-308598
12/9/2022,1/26/2023,Shoreline,WA,0,"91,524.00",14,0.4577,18,0.6384,0.0384,0.0118,0.0938,0.0081,0.0056,0.0663,0.1375,0.58,0.03,14.7,"18336 Midvale Ave. N., Shoreline, Washington",Unionized,Starbucks Corporation,Workers United,Initial,1,0,18,1,1,19,1,19-RC-308646
12/12/2022,1/27/2023,Liverpool,NY,0,"57,969.00",13,0.5149,20.7,0.5247,0.1366,0.0027,0.0949,0.0003,0.0098,0.0357,0.1954,0.61,0.01,22.8,3820 NY,Unionized,Starbucks Corporation,"Rochester Regional Joint Board, Workers United",Initial,1,0,10,8,0.9473684211,19,1,03-RC-308620
12/15/2022,2/3/2023,Penfield,NY,0,"91,778.00",13,0.5149,20.7,0.5247,0.1366,0.0027,0.0949,0.0003,0.0098,0.0357,0.1954,0.61,0.01,22.8,,Open,Starbucks Corporation,Workers United,Initial,1,0,4,9,0.65,20,0,03-RC-308945
12/16/2022,1/24/2023,Riverside,CA,0,"72,738.00",15,0.4866,16.1,0.3469,0.0536,0.0039,0.1512,0.0035,0.0057,0.0412,0.394,0.64,0.02,26.9,"3707 Arlington Avenue, Riverside, California",Voted Failed,Starbucks Corporation,Workers United,Initial,1,0,9,15,0.9230769231,26,0,21-RC-309082
1/17/2023,3/3/2023,Portland,OR,0,"73,159.00",14,0.45,15.5,0.7165,0.0186,0.0099,0.0453,0.0043,0.0054,0.0611,0.1389,0.57,0.03,10.3,"720 SW Broadway, Portland, OR",Unionized,Starbucks Corporation,Workers United,Initial,1,0,15,3,0.8181818182,22,1,19-RC-310429
1/17/2023,2/17/2023,Valparaiso,IN,1,"56,027.00",7,0.4584,7.4,0.7547,0.0939,0.0019,0.0246,0.0004,0.0037,0.0391,0.0817,0.41,0.02,5.3,"2310 Laporte Avenue, Valparaiso, IN",Unionized,Starbucks Corporation,Chicago & Midwest Regional Joint Board of Workers United/ SEIU,Initial,1,0,16,5,0.9545454545,22,1,25-RC-310353
1/19/2023,2/17/2023,Lynbrook,NY,0,"120,377.00",13,0.5149,20.7,0.5247,0.1366,0.0027,0.0949,0.0003,0.0098,0.0357,0.1954,0.61,0.01,22.8,"839 Sunrise Highway, Lynbrook, New York",Unionized,Starbucks Corporation,"Workers United, affiliated with Service Employees International Union",Initial,1,0,14,8,0.7857142857,28,1,29-RC-310538
1/25/2023,2/28/2023,Las Vegas,NV,1,"58,377.00",10,0.471,11.3,0.4593,0.094,0.0075,0.0857,0.0074,0.0055,0.0538,0.2868,0.50,0.02,19.4,"7220 West Azure Drive, Tenaya Village Center, Las Vegas, NV",Unionized,Starbucks Corporation,Workers United a/w Service Employees International Union,Initial,1,0,18,3,0.9130434783,23,1,28-RC-311111
1/25/2023,3/7/2023,Litchfield Park,AZ,1,"95,625.00",13,0.4591,5.5,0.5337,0.0443,0.0369,0.0348,0.002,0.0044,0.0373,0.3065,0.49,0.02,13.4,"13840 W. Camelback Rd., Litchfield Park, AZ",Unionized,Starbucks Corporation,WORKERS UNITED,Initial,1,0,15,13,0.9333333333,30,1,28-RC-311077
1/27/2023,4/17/2023,Columbus,OH,0,"54,902.00",9,0.4651,12.8,0.7589,0.1235,0.0016,0.0251,0.0004,0.0038,0.0425,0.0442,0.45,0.02,4.8,"1085 W. 5th Avenue, Columbus, Ohio",Unionized,STARBUCKS CORPORATION,"Chicago & Midwest Regional Joint Board, an Affiliate of Workers United SEIU",Initial,1,0,10,1,0.3666666667,30,1,09-RC-311046
1/31/2023,3/17/2023,Hillsboro,OR,0,"85,586.00",14,0.45,15.5,0.7165,0.0186,0.0099,0.0453,0.0043,0.0054,0.0611,0.1389,0.57,0.03,10.3,"2002 NW Stucki Ave., Hillsboro, Oregon",Unionized,Starbucks Corporation,Workers United,Initial,1,0,15,0,0.75,20,1,19-RC-311308
2/1/2023,3/13/2023,Philadelphia,PA,0,"49,127.00",7,0.4745,12.7,0.7347,0.1053,0.0012,0.039,0.0002,0.0042,0.0347,0.0807,0.50,0.01,7.2,"901 Market Street, Philadelphia, Pennsylvania",Unionized,Starbucks Corporation,Workers United,Initial,1,0,10,2,0.8571428571,14,1,04-RC-311411
2/8/2023,3/8/2023,Salisbury,MD,0,"44,474.00",13,0.4558,11.6,0.4717,0.2906,0.002,0.0677,0.0004,0.0057,0.0438,0.1181,0.65,0.03,15.1,"1111 South Salisbury Boulevard, Salisbury, Maryland",Voted Failed,Starbucks Corporation,"Mid-Atlantic Regional Joint Board, Workers United a/w Service Employees International Union",Initial,1,0,4,17,0.84,25,0,05-RC-311740
2/14/2023,3/31/2023,Chicago,IL,0,"62,097.00",12,0.48,13.1,0.5832,0.1386,0.0013,0.0583,0.0002,0.0035,0.0324,0.1824,0.58,0.02,14.1,"116 S. Halsted St., Chicago, Illinois",Unionized,Starbucks Corporation,"Workers United - Chicago and Midwest Regional Joint Board (SEIU), Local 304",Initial,1,0,14,1,0.8823529412,17,1,13-RC-312119
2/17/2023,5/17/2023,Allen Park,MI,0,"69,331.00",10,0.4634,14,0.724,0.1348,0.0047,0.033,0.0003,0.0037,0.0436,0.056,0.51,0.02,7,"23005 West Outer Drive, Allen Park, Michigan",Unionized,Starbucks Corporation,Workers United,Initial,1,0,9,0,0.45,20,1,07-RC-312507
2/17/2023,3/28/2023,Knoxville,TN,1,"41,598.00",7,0.4749,5.5,0.7091,0.1568,0.0022,0.0194,0.0005,0.0035,0.0391,0.0693,0.38,0.02,5.1,"1938 Pinnacle Point Way, Knoxville TN",Unionized,Starbucks Corporation,"WORKERS UNITED, A/W SEIU",Initial,1,0,14,6,0.9090909091,22,1,10-RC-312421
2/17/2023,4/13/2023,Sacramento,CA,0,"65,847.00",15,0.4866,16.1,0.3469,0.0536,0.0039,0.1512,0.0035,0.0057,0.0412,0.394,0.64,0.02,26.9,"1901 J Street, Sacramento, California",Voted Failed,Starbucks Corporation,Worker United,Initial,1,0,7,7,1,14,0,20-RC-312433
2/17/2023,4/14/2023,Sacramento,CA,0,"65,847.00",15,0.4866,16.1,0.3469,0.0536,0.0039,0.1512,0.0035,0.0057,0.0412,0.394,0.64,0.02,26.9,"630 K Street, Sacramento, California",Unionized,Starbucks Corporation,Workers United,Initial,1,0,11,2,0.8125,16,1,20-RC-312434
2/21/2023,4/11/2023,Branford,CT,0,"87,738.00",14,0.5024,14.2,0.6321,0.1001,0.0018,0.0473,0.0003,0.0075,0.0382,0.1729,0.59,0.02,14.61,"6 N. Main Street, Branford, CT",Voted Failed,Starbucks Corporation,"Workers United, a/w SEIU",Initial,1,0,9,12,0.9130434783,23,0,01-RC-312535
2/21/2023,4/10/2023,Gilbert,AZ,1,"99,154.00",13,0.4591,5.5,0.5337,0.0443,0.0369,0.0348,0.002,0.0044,0.0373,0.3065,0.49,0.02,13.4,"773 N. McQueen Road, Gilbert, Arizona",Unionized,Starbucks Corporation,Workers United a/w SEIU,Initial,1,0,17,2,1,19,1,28-RC-313148
2/23/2023,3/31/2023,Sutton,WV,1,"40,469.00",9,0.4644,9.2,0.8914,0.0361,0.0018,0.0083,0.0002,0.0026,0.0402,0.0194,0.30,0.02,1.5,"23 Skidmore Lane, Sutton, WV",Open,Starbucks Corporation,Workers United,Initial,1,0,6,8,0.8235294118,17,0,06-RC-312789
2/24/2023,8/17/2023,Somerville,MA,0,"102,311.00",14,0.4803,12.7,0.6755,0.065,0.0013,0.0718,0.0002,0.0131,0.0467,0.1263,0.66,0.02,17.4,"711 Somerville Ave., Somerville, MA",Open,Starbucks Corporation,Workers United,Initial,1,0,8,0,0.8,10,1,01-RC-312846
2/27/2023,8/17/2023,Newton,MA,0,"154,398.00",14,0.4803,12.7,0.6755,0.065,0.0013,0.0718,0.0002,0.0131,0.0467,0.1263,0.66,0.02,17.4,"259 Centre St., Newton Centre, MA",Open,Starbucks Corporation,"Workers United, a/w SEIU",Initial,1,0,6,0,0.75,8,1,01-RC-313008
3/4/2023,4/12/2023,Pleasanton,CA,0,"160,689.00",15,0.4866,16.1,0.3469,0.0536,0.0039,0.1512,0.0035,0.0057,0.0412,0.394,0.64,0.02,26.9,"511 Main Street, Pleasanton, CA",Unionized,Starbucks Corporation,Workers United,Initial,1,0,8,4,0.9230769231,13,1,32-RC-313452
3/6/2023,4/21/2023,Ashland,OR,0,"58,364.00",14,0.45,15.5,0.7165,0.0186,0.0099,0.0453,0.0043,0.0054,0.0611,0.1389,0.57,0.03,10.3,"512 Walker Ave., Ashland, OR",Unionized,Starbucks Corporation,Workers United,Initial,1,0,13,10,0.92,25,1,19-RC-313564
3/8/2023,4/13/2023,Cameron,NC,1,"60,729.00",7,0.4743,2.8,0.6046,0.2019,0.0097,0.0326,0.0007,0.0044,0.039,0.1072,0.49,0.02,7.9,2822 NC,Voted Failed,Starbucks Corporation,"WORKERS UNITED, A/W SEIU",Initial,1,0,7,17,0.75,32,0,10-RC-313666
3/13/2023,4/11/2023,Oak Park,IL,0,"96,945.00",12,0.48,13.1,0.5832,0.1386,0.0013,0.0583,0.0002,0.0035,0.0324,0.1824,0.58,0.02,14.1,"711 Lake St, Oak Park, Illinois",Unionized,Starbucks Corporation,"Chicago and Midwest Regional Joint Board, Workers United/SEIU",Initial,1,0,12,1,1,13,1,13-RC-313923
3/14/2023,4/28/2023,Portland,OR,0,"73,159.00",14,0.45,15.5,0.7165,0.0186,0.0099,0.0453,0.0043,0.0054,0.0611,0.1389,0.57,0.03,10.3,"1742 SW 6th Ave., Portland, OR",Unionized,Starbucks Corporation,Workers United,Initial,1,0,14,0,0.6363636364,22,1,19-RC-314002
3/14/2023,4/21/2023,Sunnyvale,CA,0,"150,464.00",15,0.4866,16.1,0.3469,0.0536,0.0039,0.1512,0.0035,0.0057,0.0412,0.394,0.64,0.02,26.9,"1291 S. Mary Ave., Sunnyvale, CA",Unionized,Starbucks Corporation,Workers United,Initial,1,0,20,0,0.8695652174,23,1,32-RC-313978
3/20/2023,4/28/2023,Oakland,CA,0,"80,143.00",15,0.4866,16.1,0.3469,0.0536,0.0039,0.1512,0.0035,0.0057,0.0412,0.394,0.64,0.02,26.9,"1211 Embarcadero, Oakland, CA",Unionized,Starbucks Corporation,Workers United,Initial,1,0,10,3,0.9285714286,14,1,32-RC-314472
3/22/2023,5/30/2023,Elizabethtown,KY,1,"47,270.00",7,0.4764,7.9,0.8133,0.0794,0.0018,0.0164,0.0008,0.0033,0.0389,0.0461,0.36,0.02,3.8,"1703 N. Dixie Highway, Elizabethtown, Kentucky",Unionized,STARBUCKS CORPORATION,"Chicago & Midwest Regional Joint Board, an Affiliate of Workers United SEIU",Revised,0,1,13,11,0.9230769231,26,1,09-RC-314592
